# index, name, _pos
1662,1968,"array([ 1.63843891, -0.40049813])"
1663,3133,"array([ 1.62786264, -0.39289954])"
1664,400,"array([ 1.62730945, -0.38184104])"
1665,479,"array([ 1.71960863, -0.42958934])"
1666,1378,"array([ 1.64094801, -0.39338069])"
1667,1410,"array([ 1.66434699, -0.38511398])"
1668,1413,"array([ 1.62014225, -0.43403225])"
1669,1415,"array([ 1.67368822, -0.38165507])"
1670,1884,"array([ 1.64493285, -0.45957231])"
1671,2589,"array([ 1.70369246, -0.44711205])"
1672,3096,"array([ 1.69784677, -0.38814548])"
1673,336,"array([ 1.7207968, -0.4369222])"
1674,590,"array([ 1.71635202, -0.43344762])"
1675,440,"array([ 1.61502441, -0.42391542])"
1676,339,"array([ 1.6031896 , -0.50714829])"
1677,340,"array([ 1.72343531, -0.42481048])"
1678,341,"array([ 1.60171064, -0.41460236])"
1679,342,"array([ 1.62423344, -0.35067957])"
1680,718,"array([ 1.59775841, -0.3969476 ])"
1681,1136,"array([ 1.58960174, -0.4658422 ])"
1682,1352,"array([ 1.63364884, -0.39000605])"
1683,1374,"array([ 1.64022762, -0.38911583])"
1684,1785,"array([ 1.67890904, -0.45254631])"
1685,2466,"array([ 1.59539921, -0.4313275 ])"
1686,3122,"array([ 1.67608805, -0.45336986])"
1687,419,"array([ 1.7323536 , -0.39078567])"
1688,2277,"array([ 1.68955945, -0.38648481])"
1689,2249,"array([ 1.61966574, -0.44390533])"
1690,2472,"array([ 1.59526717, -0.41460745])"
1691,351,"array([ 1.58901175, -0.4334258 ])"
1692,361,"array([ 1.68191128, -0.44567752])"
1693,542,"array([ 1.73188019, -0.46409826])"
1694,2557,"array([ 1.58566579, -0.42796491])"
1695,2833,"array([ 1.60191325, -0.44557316])"
1696,366,"array([ 1.68889437, -0.48861324])"
1697,374,"array([ 1.72254277, -0.47818824])"
1698,377,"array([ 1.60323433, -0.38071673])"
1699,898,"array([ 1.69353054, -0.43068483])"
1700,1185,"array([ 1.70110824, -0.43398751])"
1701,1617,"array([ 1.72775903, -0.45094792])"
1702,380,"array([ 1.69179776, -0.37600535])"
1703,383,"array([ 1.66648139, -0.44517337])"
1704,384,"array([ 1.7354256, -0.4950708])"
1705,385,"array([ 1.70074669, -0.46446002])"
1706,388,"array([ 1.68523577, -0.51220762])"
1707,389,"array([ 1.70704118, -0.3860487 ])"
1708,390,"array([ 1.71274703, -0.40634376])"
1709,394,"array([ 1.61332981, -0.39056057])"
1710,399,"array([ 1.70869729, -0.46628894])"
1711,403,"array([ 1.58903367, -0.48279388])"
1712,404,"array([ 1.58424994, -0.38030182])"
1713,724,"array([ 1.63815185, -0.40742061])"
1714,2828,"array([ 1.69940961, -0.44965163])"
1715,411,"array([ 1.72250643, -0.44642678])"
1716,412,"array([ 1.59608016, -0.39395634])"
1717,420,"array([ 1.76505101, -0.37217286])"
1718,1962,"array([ 1.66475907, -0.38160617])"
1719,3084,"array([ 1.68768959, -0.35670825])"
1720,426,"array([ 1.7040905 , -0.48370252])"
1721,1547,"array([ 1.73668029, -0.46202014])"
1722,434,"array([ 1.71207194, -0.38280124])"
1723,1050,"array([ 1.68740386, -0.39244119])"
1724,1270,"array([ 1.66189861, -0.4678655 ])"
1725,1503,"array([ 1.68072744, -0.40880561])"
1726,447,"array([ 1.69438567, -0.49320266])"
1727,449,"array([ 1.61985036, -0.45019277])"
1728,2881,"array([ 1.70492931, -0.46587856])"
1729,453,"array([ 1.67913571, -0.37404386])"
1730,2185,"array([ 1.58112841, -0.47009662])"
1731,1041,"array([ 1.63420278, -0.38319749])"
1732,1166,"array([ 1.67602125, -0.3688317 ])"
1733,459,"array([ 1.73051639, -0.44602297])"
1734,464,"array([ 1.68074156, -0.47306064])"
1735,467,"array([ 1.67024916, -0.38064831])"
1736,563,"array([ 1.69999317, -0.37191626])"
1737,763,"array([ 1.63235943, -0.42150272])"
1738,1161,"array([ 1.67854524, -0.37801562])"
1739,1758,"array([ 1.7145824 , -0.42283741])"
1740,2210,"array([ 1.68606983, -0.44828211])"
1741,2407,"array([ 1.71484451, -0.44219502])"
1742,2708,"array([ 1.66205928, -0.44948233])"
1743,2844,"array([ 1.68045814, -0.38900359])"
1744,976,"array([ 1.68889465, -0.47571665])"
1745,2464,"array([ 1.61199273, -0.43147835])"
1746,3095,"array([ 1.63435673, -0.48755035])"
1747,469,"array([ 1.77545955, -0.37161255])"
1748,470,"array([ 1.7436059 , -0.38644666])"
1749,472,"array([ 1.6957139 , -0.44906362])"
1750,2476,"array([ 1.6216606 , -0.42498966])"
1751,474,"array([ 1.58594772, -0.43502277])"
1752,2238,"array([ 1.71513125, -0.38512472])"
1753,843,"array([ 1.64279231, -0.42400093])"
1754,481,"array([ 1.64025457, -0.52528059])"
1755,649,"array([ 1.61830407, -0.37200528])"
1756,770,"array([ 1.63761973, -0.3474096 ])"
1757,487,"array([ 1.66471902, -0.4992813 ])"
1758,1812,"array([ 1.61836331, -0.41092148])"
1759,491,"array([ 1.63649739, -0.50757644])"
1760,858,"array([ 1.67674847, -0.46090566])"
1761,2602,"array([ 1.69428427, -0.50007964])"
1762,3082,"array([ 1.6737765 , -0.47843322])"
1763,498,"array([ 1.61087286, -0.49103157])"
1764,500,"array([ 1.69348028, -0.48299944])"
1765,509,"array([ 1.63417294, -0.39417099])"
1766,513,"array([ 1.59439923, -0.43603123])"
1767,1978,"array([ 1.64519388, -0.37714642])"
1768,2234,"array([ 1.70120898, -0.40953183])"
1769,516,"array([ 1.59116604, -0.36178122])"
1770,520,"array([ 1.61432747, -0.39653422])"
1771,522,"array([ 1.59518714, -0.36951373])"
1772,523,"array([ 1.65928701, -0.47177565])"
1773,524,"array([ 1.62075045, -0.38294192])"
1774,2923,"array([ 1.62923848, -0.36492265])"
1775,1874,"array([ 1.61082106, -0.38380951])"
1776,526,"array([ 1.6348437 , -0.42906422])"
1777,833,"array([ 1.68755213, -0.38880493])"
1778,2114,"array([ 1.60619479, -0.41446803])"
1779,2365,"array([ 1.61595172, -0.42205052])"
1780,3047,"array([ 1.57541295, -0.40699441])"
1781,533,"array([ 1.70360453, -0.43611879])"
1782,544,"array([ 1.68085662, -0.40648542])"
1783,570,"array([ 1.62508398, -0.49018491])"
1784,845,"array([ 1.61695832, -0.48497658])"
1785,1073,"array([ 1.62832213, -0.49006889])"
1786,1105,"array([ 1.62654546, -0.39999574])"
1787,1141,"array([ 1.62674868, -0.4059019 ])"
1788,1186,"array([ 1.66952909, -0.4638016 ])"
1789,1596,"array([ 1.62193555, -0.49102107])"
1790,1610,"array([ 1.60534194, -0.45771057])"
1791,1944,"array([ 1.62363305, -0.46378573])"
1792,2159,"array([ 1.64509289, -0.40811194])"
1793,2217,"array([ 1.62649422, -0.40307754])"
1794,2388,"array([ 1.63183811, -0.49200619])"
1795,2392,"array([ 1.61177529, -0.47917677])"
1796,2413,"array([ 1.67389862, -0.46042184])"
1797,2436,"array([ 1.66043307, -0.45299351])"
1798,2462,"array([ 1.64488274, -0.4933447 ])"
1799,2497,"array([ 1.6596493 , -0.46549075])"
1800,3160,"array([ 1.60483306, -0.42351415])"
1801,543,"array([ 1.7170539 , -0.45805487])"
1802,550,"array([ 1.69277182, -0.3391995 ])"
1803,552,"array([ 1.62208232, -0.45074543])"
1804,553,"array([ 1.71083203, -0.46871547])"
1805,555,"array([ 1.66314268, -0.36351924])"
1806,1857,"array([ 1.72564384, -0.39248467])"
1807,560,"array([ 1.57947299, -0.4459566 ])"
1808,566,"array([ 1.60018403, -0.38128597])"
1809,1033,"array([ 1.57994518, -0.35081575])"
1810,1204,"array([ 1.6192788, -0.381261 ])"
1811,1822,"array([ 1.60213528, -0.40027223])"
1812,569,"array([ 1.58713973, -0.3993213 ])"
1813,571,"array([ 1.6423932 , -0.35985708])"
1814,1144,"array([ 1.60841963, -0.42750922])"
1815,1239,"array([ 1.61931302, -0.39578641])"
1816,1375,"array([ 1.59526844, -0.42572562])"
1817,1408,"array([ 1.60636483, -0.39546475])"
1818,1719,"array([ 1.59181139, -0.39251465])"
1819,1815,"array([ 1.61584662, -0.42583749])"
1820,1961,"array([ 1.58907242, -0.4240466 ])"
1821,2226,"array([ 1.63712871, -0.39053805])"
1822,3089,"array([ 1.63634748, -0.37605486])"
1823,3112,"array([ 1.61726575, -0.39936598])"
1824,3131,"array([ 1.57120514, -0.41979834])"
1825,575,"array([ 1.60166125, -0.40730448])"
1826,578,"array([ 1.64595461, -0.5206727 ])"
1827,579,"array([ 1.66692601, -0.33751406])"
1828,580,"array([ 1.68313711, -0.50839483])"
1829,584,"array([ 1.73236074, -0.45156278])"
1830,585,"array([ 1.5585106 , -0.41203319])"
1831,1801,"array([ 1.58275967, -0.42459915])"
1832,587,"array([ 1.52119977, -0.37358353])"
1833,588,"array([ 1.55013534, -0.38506656])"
1834,591,"array([ 1.60562302, -0.35619217])"
1835,593,"array([ 1.59177841, -0.37693595])"
1836,595,"array([ 1.66071343, -0.44577734])"
1837,603,"array([ 1.6530195 , -0.48215612])"
1838,2930,"array([ 1.67433197, -0.48553153])"
1839,607,"array([ 1.70187137, -0.42483595])"
1840,2282,"array([ 1.69831694, -0.36758993])"
1841,2297,"array([ 1.76692795, -0.39396552])"
1842,2303,"array([ 1.67359671, -0.47077125])"
1843,620,"array([ 1.64807556, -0.4059494 ])"
1844,622,"array([ 1.70061388, -0.48627309])"
1845,924,"array([ 1.69710508, -0.50294082])"
1846,623,"array([ 1.57314242, -0.43436724])"
1847,625,"array([ 1.6428881 , -0.47805892])"
1848,2027,"array([ 1.66122634, -0.38561183])"
1849,629,"array([ 1.68757828, -0.41204183])"
1850,2202,"array([ 1.72729466, -0.41373781])"
1851,2280,"array([ 1.7288869 , -0.42120885])"
1852,2442,"array([ 1.72760498, -0.41784064])"
1853,869,"array([ 1.62445257, -0.38056657])"
1854,2152,"array([ 1.70473399, -0.41498023])"
1855,641,"array([ 1.59562126, -0.44778219])"
1856,645,"array([ 1.59531721, -0.41049555])"
1857,647,"array([ 1.67046838, -0.37018207])"
1858,650,"array([ 1.74334072, -0.37630444])"
1859,652,"array([ 1.60072093, -0.49825896])"
1860,655,"array([ 1.61532537, -0.3704555 ])"
1861,1417,"array([ 1.63475909, -0.36885779])"
1862,1867,"array([ 1.68849896, -0.36476919])"
1863,665,"array([ 1.58215588, -0.4736962 ])"
1864,2302,"array([ 1.58233848, -0.46113289])"
1865,800,"array([ 1.58660167, -0.4309904 ])"
1866,1872,"array([ 1.61673309, -0.384194  ])"
1867,669,"array([ 1.69908049, -0.4622396 ])"
1868,1518,"array([ 1.72649821, -0.4346708 ])"
1869,671,"array([ 1.67233327, -0.35604441])"
1870,675,"array([ 1.70555844, -0.42845053])"
1871,1248,"array([ 1.59739456, -0.42051672])"
1872,681,"array([ 1.64080887, -0.40788748])"
1873,683,"array([ 1.59683053, -0.40000422])"
1874,687,"array([ 1.57809908, -0.42602857])"
1875,1967,"array([ 1.69514878, -0.37348367])"
1876,694,"array([ 1.62509289, -0.45251824])"
1877,1663,"array([ 1.61293311, -0.43970303])"
1878,695,"array([ 1.57148558, -0.41530329])"
1879,700,"array([ 1.75758968, -0.50997276])"
1880,701,"array([ 1.7302218 , -0.48845675])"
1881,703,"array([ 1.62115436, -0.45777905])"
1882,704,"array([ 1.60126857, -0.46083801])"
1883,463,"array([ 1.67468424, -0.52969996])"
1884,709,"array([ 1.69626801, -0.43215326])"
1885,710,"array([ 1.71235203, -0.36701888])"
1886,712,"array([ 1.5870478 , -0.40617023])"
1887,721,"array([ 1.6308214 , -0.44702332])"
1888,2116,"array([ 1.61493903, -0.41263831])"
1889,728,"array([ 1.61892953, -0.50377495])"
1890,732,"array([ 1.59993491, -0.47967421])"
1891,736,"array([ 1.69809116, -0.39396023])"
1892,737,"array([ 1.58243979, -0.44477211])"
1893,781,"array([ 1.57992133, -0.41877206])"
1894,738,"array([ 1.62484349, -0.36892638])"
1895,741,"array([ 1.64496923, -0.34863331])"
1896,743,"array([ 1.67427329, -0.37918599])"
1897,744,"array([ 1.59180263, -0.42361731])"
1898,1859,"array([ 1.59461154, -0.41919898])"
1899,2751,"array([ 1.57565913, -0.44492541])"
1900,745,"array([ 1.66408177, -0.3523775 ])"
1901,2652,"array([ 1.70642893, -0.43688826])"
1902,748,"array([ 1.59038554, -0.39964385])"
1903,2601,"array([ 1.69436218, -0.45982464])"
1904,897,"array([ 1.70203923, -0.39535798])"
1905,818,"array([ 1.70472105, -0.42140443])"
1906,1708,"array([ 1.69865682, -0.42546243])"
1907,765,"array([ 1.68392889, -0.48197345])"
1908,3142,"array([ 1.66729287, -0.3499304 ])"
1909,1641,"array([ 1.62564295, -0.37818416])"
1910,779,"array([ 1.67039214, -0.35290912])"
1911,783,"array([ 1.64472547, -0.52431474])"
1912,787,"array([ 1.65241578, -0.35107779])"
1913,2485,"array([ 1.61472094, -0.34531152])"
1914,792,"array([ 1.53224894, -0.46747587])"
1915,793,"array([ 1.56534804, -0.45487941])"
1916,2783,"array([ 1.62400807, -0.45776539])"
1917,813,"array([ 1.61603895, -0.35516333])"
1918,815,"array([ 1.6076592 , -0.42501207])"
1919,2965,"array([ 1.58432482, -0.40847713])"
1920,817,"array([ 1.65776038, -0.36018928])"
1921,821,"array([ 1.55257965, -0.39511661])"
1922,822,"array([ 1.59589815, -0.40670396])"
1923,2512,"array([ 1.61758036, -0.37467037])"
1924,824,"array([ 1.72804132, -0.37616707])"
1925,826,"array([ 1.59650614, -0.43387266])"
1926,830,"array([ 1.64216847, -0.48731046])"
1927,834,"array([ 1.6900437 , -0.48338437])"
1928,835,"array([ 1.7104776 , -0.52074417])"
1929,2766,"array([ 1.66838704, -0.48152239])"
1930,836,"array([ 1.6932029 , -0.36563514])"
1931,1605,"array([ 1.67877377, -0.36812936])"
1932,844,"array([ 1.64892294, -0.50113672])"
1933,847,"array([ 1.68873245, -0.3800437 ])"
1934,2066,"array([ 1.73490424, -0.34353362])"
1935,849,"array([ 1.5704706 , -0.45242012])"
1936,3104,"array([ 1.70758364, -0.38284641])"
1937,855,"array([ 1.66773102, -0.49490146])"
1938,857,"array([ 1.74284579, -0.40400448])"
1939,861,"array([ 1.73611395, -0.41984137])"
1940,865,"array([ 1.67917825, -0.50580319])"
1941,868,"array([ 1.58833152, -0.38882535])"
1942,2897,"array([ 1.55314588, -0.36891477])"
1943,870,"array([ 1.67458597, -0.50285691])"
1944,911,"array([ 1.69529633, -0.47890869])"
1945,873,"array([ 1.58278913, -0.49660422])"
1946,877,"array([ 1.77557956, -0.47089612])"
1947,929,"array([ 1.74264079, -0.45900789])"
1948,878,"array([ 1.71755012, -0.40918077])"
1949,2304,"array([ 1.68325892, -0.37220908])"
1950,3171,"array([ 1.62032104, -0.40338681])"
1951,884,"array([ 1.62424201, -0.39669057])"
1952,2564,"array([ 1.63986263, -0.37449582])"
1953,889,"array([ 1.65844914, -0.47967385])"
1954,891,"array([ 1.69582051, -0.34437722])"
1955,892,"array([ 1.69631267, -0.35082912])"
1956,944,"array([ 1.71364774, -0.39656674])"
1957,1130,"array([ 1.60586536, -0.44198762])"
1958,1425,"array([ 1.69201142, -0.36269254])"
1959,899,"array([ 1.58337612, -0.39390759])"
1960,900,"array([ 1.58472484, -0.42124874])"
1961,902,"array([ 1.73387721, -0.41108888])"
1962,2997,"array([ 1.5930817 , -0.38723068])"
1963,908,"array([ 1.65550591, -0.35706059])"
1964,1608,"array([ 1.61241225, -0.45073971])"
1965,2170,"array([ 1.59272243, -0.45127676])"
1966,921,"array([ 1.64736819, -0.35849944])"
1967,926,"array([ 1.76093134, -0.43665855])"
1968,927,"array([ 1.71644083, -0.43034526])"
1969,1658,"array([ 1.73573019, -0.43498268])"
1970,931,"array([ 1.72563636, -0.43936342])"
1971,932,"array([ 1.63602199, -0.33514815])"
1972,933,"array([ 1.70439245, -0.54137968])"
1973,934,"array([ 1.68966024, -0.50811203])"
1974,937,"array([ 1.61054451, -0.50973065])"
1975,2211,"array([ 1.64619791, -0.34331915])"
1976,2321,"array([ 1.61431673, -0.43108111])"
1977,2979,"array([ 1.59216069, -0.47273594])"
1978,1958,"array([ 1.65355988, -0.37364695])"
1979,952,"array([ 1.65878163, -0.37216628])"
1980,1363,"array([ 1.68201189, -0.41866241])"
1981,957,"array([ 1.60334967, -0.34921871])"
1982,963,"array([ 1.71502765, -0.46159463])"
1983,965,"array([ 1.57842786, -0.46216552])"
1984,2188,"array([ 1.71592422, -0.40504516])"
1985,971,"array([ 1.63382953, -0.35382388])"
1986,981,"array([ 1.69094317, -0.46261457])"
1987,983,"array([ 1.56277747, -0.43728269])"
1988,984,"array([ 1.66464482, -0.37121649])"
1989,986,"array([ 1.65347158, -0.38923282])"
1990,992,"array([ 1.62076674, -0.37328446])"
1991,2268,"array([ 1.58589376, -0.41866009])"
1992,995,"array([ 1.72900472, -0.38731732])"
1993,997,"array([ 1.59610909, -0.46510884])"
1994,999,"array([ 1.61475336, -0.38644596])"
1995,3017,"array([ 1.61632045, -0.40730618])"
1996,1008,"array([ 1.64015387, -0.48528486])"
1997,2164,"array([ 1.67261364, -0.47594975])"
1998,2375,"array([ 1.66072628, -0.40002844])"
1999,3052,"array([ 1.58931793, -0.41117106])"
2000,1121,"array([ 1.65913819, -0.39321836])"
2001,1613,"array([ 1.63309605, -0.37537289])"
2002,1013,"array([ 1.7344797 , -0.40313598])"
2003,2049,"array([ 1.69335818, -0.38329267])"
2004,1025,"array([ 1.67854198, -0.51186363])"
2005,1026,"array([ 1.70154608, -0.50094938])"
2006,1624,"array([ 1.61689039, -0.39172545])"
2007,2173,"array([ 1.64738398, -0.36527704])"
2008,1028,"array([ 1.63157008, -0.36728876])"
2009,1147,"array([ 1.62667091, -0.48218864])"
2010,1034,"array([ 1.60543752, -0.36464414])"
2011,2110,"array([ 1.59210486, -0.42687485])"
2012,2591,"array([ 1.59975344, -0.4187901 ])"
2013,2683,"array([ 1.61719904, -0.45294425])"
2014,3172,"array([ 1.58895914, -0.45670195])"
2015,1039,"array([ 1.71779953, -0.39637516])"
2016,1838,"array([ 1.72423426, -0.41432155])"
2017,1047,"array([ 1.72612493, -0.31632941])"
2018,1048,"array([ 1.70630488, -0.34539173])"
2019,1062,"array([ 1.67968254, -0.50007816])"
2020,1063,"array([ 1.66398954, -0.43927464])"
2021,1066,"array([ 1.57908867, -0.40143057])"
2022,1067,"array([ 1.59532964, -0.37479693])"
2023,1070,"array([ 1.57978699, -0.42236508])"
2024,1071,"array([ 1.65600959, -0.51133034])"
2025,1074,"array([ 1.53152314, -0.42645779])"
2026,1075,"array([ 1.56921473, -0.42423636])"
2027,1079,"array([ 1.60932042, -0.3738642 ])"
2028,1091,"array([ 1.63167648, -0.35833342])"
2029,1142,"array([ 1.61385365, -0.38427061])"
2030,1268,"array([ 1.59988875, -0.35478915])"
2031,1400,"array([ 1.64718076, -0.37928558])"
2032,1816,"array([ 1.6028264, -0.4243578])"
2033,2171,"array([ 1.58335253, -0.36234262])"
2034,3031,"array([ 1.59385875, -0.39694428])"
2035,1080,"array([ 1.62168327, -0.33089533])"
2036,1081,"array([ 1.6555642 , -0.34141655])"
2037,1082,"array([ 1.6940648 , -0.46630512])"
2038,2103,"array([ 1.7160531 , -0.47828405])"
2039,2935,"array([ 1.66889049, -0.47822309])"
2040,1084,"array([ 1.66884173, -0.5046014 ])"
2041,1085,"array([ 1.67631065, -0.47903698])"
2042,1087,"array([ 1.60790627, -0.44706203])"
2043,1090,"array([ 1.64451029, -0.37476369])"
2044,1092,"array([ 1.78181685, -0.38889065])"
2045,1093,"array([ 1.74756675, -0.39712261])"
2046,1096,"array([ 1.59660357, -0.37948931])"
2047,1103,"array([ 1.58880348, -0.39542135])"
2048,2291,"array([ 1.60776937, -0.36102748])"
2049,1111,"array([ 1.59778596, -0.45035806])"
2050,1115,"array([ 1.74490149, -0.41946672])"
2051,1116,"array([ 1.60962673, -0.42225226])"
2052,1123,"array([ 1.66408354, -0.46738981])"
2053,1126,"array([ 1.70527122, -0.36696048])"
2054,1132,"array([ 1.61563829, -0.3766938 ])"
2055,1135,"array([ 1.60980547, -0.51414461])"
2056,1137,"array([ 1.59151346, -0.4420572 ])"
2057,3004,"array([ 1.60004924, -0.49170143])"
2058,1154,"array([ 1.65659527, -0.46148599])"
2059,2719,"array([ 1.60724176, -0.43074182])"
2060,1165,"array([ 1.58172023, -0.43578613])"
2061,1602,"array([ 1.59871909, -0.42737495])"
2062,2471,"array([ 1.67371267, -0.36627414])"
2063,1169,"array([ 1.61322537, -0.49492704])"
2064,1172,"array([ 1.68929525, -0.48002893])"
2065,1176,"array([ 1.59622825, -0.48320896])"
2066,1182,"array([ 1.7024133 , -0.49263696])"
2067,1188,"array([ 1.73047111, -0.41545101])"
2068,1189,"array([ 1.68682038, -0.47294295])"
2069,1191,"array([ 1.61199816, -0.37152104])"
2070,1194,"array([ 1.6421068 , -0.33840723])"
2071,1197,"array([ 1.61395986, -0.33784044])"
2072,1202,"array([ 1.73388904, -0.42253676])"
2073,1203,"array([ 1.5656809 , -0.35699611])"
2074,1209,"array([ 1.74032341, -0.4360228 ])"
2075,1211,"array([ 1.57263151, -0.41011613])"
2076,1212,"array([ 1.70136188, -0.44670186])"
2077,1213,"array([ 1.64287925, -0.51806725])"
2078,1220,"array([ 1.63661558, -0.47853261])"
2079,1455,"array([ 1.71843557, -0.38461454])"
2080,1227,"array([ 1.69596031, -0.37016982])"
2081,1228,"array([ 1.62134409, -0.42884268])"
2082,1231,"array([ 1.73999087, -0.37914712])"
2083,1232,"array([ 1.72128263, -0.39292044])"
2084,2391,"array([ 1.65416018, -0.45092951])"
2085,1241,"array([ 1.70973129, -0.38871252])"
2086,1244,"array([ 1.65497914, -0.49143956])"
2087,1249,"array([ 1.61337333, -0.44496406])"
2088,1251,"array([ 1.743235  , -0.54080137])"
2089,1252,"array([ 1.72371218, -0.51702699])"
2090,2886,"array([ 1.57976533, -0.51489804])"
2091,1256,"array([ 1.68997721, -0.36707767])"
2092,1508,"array([ 1.60817654, -0.35721997])"
2093,1258,"array([ 1.59565333, -0.38579184])"
2094,1263,"array([ 1.68688264, -0.51703569])"
2095,1272,"array([ 1.64972212, -0.49787137])"
2096,1906,"array([ 1.66416044, -0.45997557])"
2097,2227,"array([ 1.61230916, -0.46991735])"
2098,2377,"array([ 1.61620915, -0.42893485])"
2099,1276,"array([ 1.60883014, -0.50158883])"
2100,1279,"array([ 1.58268877, -0.40476006])"
2101,1284,"array([ 1.6597805 , -0.51447815])"
2102,1294,"array([ 1.66509662, -0.36736992])"
2103,1927,"array([ 1.65968448, -0.35529421])"
2104,1957,"array([ 1.70064896, -0.36273157])"
2105,1297,"array([ 1.70661192, -0.48799335])"
2106,1298,"array([ 1.73665392, -0.37509448])"
2107,1311,"array([ 1.57697426, -0.43855611])"
2108,1315,"array([ 1.62125009, -0.5135619 ])"
2109,1319,"array([ 1.58398639, -0.3974495 ])"
2110,1323,"array([ 1.59644105, -0.44230164])"
2111,1327,"array([ 1.69841586, -0.45976537])"
2112,1680,"array([ 1.69986052, -0.47250667])"
2113,1331,"array([ 1.58264016, -0.4292669 ])"
2114,1334,"array([ 1.6871111 , -0.35252558])"
2115,1790,"array([ 1.72893517, -0.4552021 ])"
2116,1364,"array([ 1.71179079, -0.37629975])"
2117,2205,"array([ 1.72188203, -0.35688116])"
2118,1344,"array([ 1.60941574, -0.37776733])"
2119,1349,"array([ 1.6410363, -0.4642   ])"
2120,1983,"array([ 1.65835221, -0.46054361])"
2121,1351,"array([ 1.64855668, -0.34762123])"
2122,1359,"array([ 1.73664863, -0.44908106])"
2123,1361,"array([ 1.59931614, -0.46639418])"
2124,1367,"array([ 1.67488048, -0.49720712])"
2125,1369,"array([ 1.64486744, -0.36371087])"
2126,1376,"array([ 1.68534854, -0.45618961])"
2127,1379,"array([ 1.72375948, -0.42011024])"
2128,1384,"array([ 1.68269446, -0.36572921])"
2129,1385,"array([ 1.68177558, -0.36922684])"
2130,1388,"array([ 1.61979926, -0.36850717])"
2131,1389,"array([ 1.63018808, -0.37294858])"
2132,1392,"array([ 1.72071419, -0.44038375])"
2133,1393,"array([ 1.6115202 , -0.33174651])"
2134,1401,"array([ 1.71634535, -0.44570766])"
2135,1406,"array([ 1.6178243 , -0.51503021])"
2136,1411,"array([ 1.57320509, -0.46524326])"
2137,1414,"array([ 1.74702412, -0.40963373])"
2138,1418,"array([ 1.73039757, -0.4111039 ])"
2139,1419,"array([ 1.73308429, -0.39499231])"
2140,2176,"array([ 1.73592342, -0.4059943 ])"
2141,1428,"array([ 1.71765412, -0.45465492])"
2142,1429,"array([ 1.60484222, -0.49541109])"
2143,1437,"array([ 1.57433242, -0.42348657])"
2144,1446,"array([ 1.596359  , -0.40277706])"
2145,1453,"array([ 1.71196457, -0.47228266])"
2146,1457,"array([ 1.74201517, -0.42728507])"
2147,1458,"array([ 1.65713452, -0.507289  ])"
2148,1460,"array([ 1.63103168, -0.48873132])"
2149,1461,"array([ 1.664095  , -0.50977765])"
2150,1463,"array([ 1.5982769 , -0.46166826])"
2151,1469,"array([ 1.71581323, -0.42745866])"
2152,1483,"array([ 1.59681247, -0.35727531])"
2153,1485,"array([ 1.5918839 , -0.43399182])"
2154,1487,"array([ 1.71167323, -0.49675209])"
2155,1493,"array([ 1.61377991, -0.36757872])"
2156,1495,"array([ 1.73951032, -0.45519314])"
2157,1498,"array([ 1.67079581, -0.51765155])"
2158,1500,"array([ 1.64951249, -0.5167781 ])"
2159,1502,"array([ 1.69225636, -0.45147772])"
2160,1505,"array([ 1.68934947, -0.40925312])"
2161,1509,"array([ 1.59137642, -0.39611913])"
2162,1510,"array([ 1.60202583, -0.37078347])"
2163,1513,"array([ 1.62307521, -0.43108558])"
2164,1514,"array([ 1.63638194, -0.48360645])"
2165,1520,"array([ 1.57066269, -0.4059048 ])"
2166,1523,"array([ 1.62266409, -0.36386512])"
2167,1524,"array([ 1.60141501, -0.48775849])"
2168,1528,"array([ 1.70863358, -0.44009698])"
2169,1537,"array([ 1.76954487, -0.42191766])"
2170,1539,"array([ 1.61840148, -0.56023557])"
2171,2582,"array([ 1.6276844 , -0.52809798])"
2172,1542,"array([ 1.66706217, -0.51489568])"
2173,1544,"array([ 1.58294914, -0.43240614])"
2174,1552,"array([ 1.73058876, -0.47958039])"
2175,1553,"array([ 1.74901553, -0.49712613])"
2176,2248,"array([ 1.72081538, -0.47090093])"
2177,1556,"array([ 1.72771089, -0.44736017])"
2178,1557,"array([ 1.62401368, -0.51602324])"
2179,1560,"array([ 1.738054  , -0.42318115])"
2180,1563,"array([ 1.60939688, -0.44889293])"
2181,1564,"array([ 1.57554838, -0.37787983])"
2182,1568,"array([ 1.62744512, -0.50429105])"
2183,1574,"array([ 1.75409402, -0.49381789])"
2184,1575,"array([ 1.71994266, -0.4753353 ])"
2185,1576,"array([ 1.65331912, -0.50765207])"
2186,1579,"array([ 1.57214224, -0.50599237])"
2187,1580,"array([ 1.60551904, -0.48017818])"
2188,1581,"array([ 1.59708051, -0.49477548])"
2189,2072,"array([ 1.58702203, -0.50427646])"
2190,1582,"array([ 1.67054955, -0.49600852])"
2191,1583,"array([ 1.72471534, -0.47424592])"
2192,1586,"array([ 1.70739418, -0.45419697])"
2193,1587,"array([ 1.71036364, -0.38545725])"
2194,1593,"array([ 1.68063937, -0.42471216])"
2195,1862,"array([ 1.7006264 , -0.43675575])"
2196,1597,"array([ 1.56270401, -0.46364638])"
2197,1599,"array([ 1.70601959, -0.36335506])"
2198,1611,"array([ 1.63535945, -0.36265043])"
2199,1615,"array([ 1.57670197, -0.4581376 ])"
2200,1618,"array([ 1.73468617, -0.43018335])"
2201,1621,"array([ 1.66411588, -0.34290872])"
