# index, name, _pos
6328,8035,"array([ 2.83432975, -0.81758678])"
6329,8513,"array([ 2.87161732, -0.95154028])"
6330,7921,"array([ 2.70023035, -0.92407324])"
6331,7247,"array([ 2.92342445, -1.02272501])"
6332,3125,"array([ 2.93594457, -0.83815111])"
6333,5278,"array([ 2.94791111, -0.81614887])"
6334,9221,"array([ 2.92718021, -0.88594615])"
6335,8786,"array([ 2.89030929, -0.82284536])"
6336,2111,"array([ 2.77252466, -0.94787969])"
6337,1108,"array([ 2.69401092, -0.94339072])"
6338,3174,"array([ 2.68731384, -0.89366157])"
6339,1110,"array([ 2.68096107, -0.87688403])"
6340,8412,"array([ 2.63189057, -0.83187894])"
6341,1113,"array([ 2.91974982, -0.79529629])"
6342,2902,"array([ 2.78503619, -0.82256871])"
6343,1114,"array([ 2.93169318, -0.8520978 ])"
6344,1116,"array([ 2.83723412, -0.89496712])"
6345,1117,"array([ 2.90451964, -0.91332335])"
6346,9349,"array([ 2.86359084, -1.0247073 ])"
6347,7150,"array([ 2.9921317 , -0.78526502])"
6348,7482,"array([ 2.94421228, -0.86946368])"
6349,6037,"array([ 2.80998085, -1.02741932])"
6350,6178,"array([ 2.79777287, -0.99401988])"
6351,1130,"array([ 3.02588823, -0.85197055])"
6352,1135,"array([ 2.72220803, -0.81160087])"
6353,1138,"array([ 2.62738801, -1.06398222])"
6354,1140,"array([ 2.75154308, -0.95293427])"
6355,2893,"array([ 2.76578817, -0.84531299])"
6356,3828,"array([ 2.80345003, -0.8502506 ])"
6357,4022,"array([ 2.82581037, -0.80915052])"
6358,4130,"array([ 2.78012749, -0.9868644 ])"
6359,4492,"array([ 2.72749069, -0.92133146])"
6360,8459,"array([ 2.82216171, -0.82675848])"
6361,8903,"array([ 2.76443481, -0.79834437])"
6362,1389,"array([ 2.79716868, -0.78489912])"
6363,6085,"array([ 2.95412848, -0.96024691])"
6364,6215,"array([ 2.90717969, -0.84705358])"
6365,8463,"array([ 2.91079933, -0.85156878])"
6366,1147,"array([ 2.79968612, -0.95459104])"
6367,3046,"array([ 2.7645334 , -0.84964188])"
6368,1152,"array([ 2.80882362, -0.8500728 ])"
6369,1154,"array([ 2.73992158, -0.91307966])"
6370,1156,"array([ 2.62079204, -0.90978009])"
6371,1184,"array([ 2.62305227, -0.9018818 ])"
6372,1161,"array([ 2.93897927, -0.88063411])"
6373,1163,"array([ 2.85976702, -0.88660836])"
6374,8843,"array([ 2.86147   , -0.80572221])"
6375,1173,"array([ 2.90071272, -1.02220622])"
6376,6774,"array([ 2.87277484, -1.04412244])"
6377,9192,"array([ 2.73107639, -0.90884029])"
6378,6623,"array([ 2.88898255, -0.82034458])"
6379,2846,"array([ 2.76587528, -0.94124699])"
6380,4605,"array([ 2.78868501, -1.04516106])"
6381,5706,"array([ 2.72840011, -1.07117765])"
6382,6072,"array([ 2.72298486, -1.06979172])"
6383,6781,"array([ 2.79894058, -0.99153501])"
6384,6785,"array([ 2.68825638, -0.96434409])"
6385,6894,"array([ 2.7985478 , -1.00124375])"
6386,8389,"array([ 2.74234694, -1.00786969])"
6387,8464,"array([ 2.70666423, -1.07185236])"
6388,8806,"array([ 2.71383742, -1.07598939])"
6389,8915,"array([ 2.68168573, -1.03365533])"
6390,1183,"array([ 2.75283512, -0.95022902])"
6391,1187,"array([ 2.75901444, -0.89112222])"
6392,3798,"array([ 2.7247478 , -0.94260831])"
6393,4037,"array([ 2.7199718 , -0.99078914])"
6394,4071,"array([ 2.67149506, -0.92343613])"
6395,4107,"array([ 2.73232737, -1.02864958])"
6396,4217,"array([ 2.70269706, -1.00512153])"
6397,2558,"array([ 2.84770158, -0.87765791])"
6398,1194,"array([ 2.90049575, -0.84784513])"
6399,3937,"array([ 2.86310428, -1.08208834])"
6400,1200,"array([ 2.76377743, -0.78067331])"
6401,4415,"array([ 2.97847753, -0.86733113])"
6402,7009,"array([ 2.93729102, -0.80718779])"
6403,8317,"array([ 2.91293108, -0.93740378])"
6404,3621,"array([ 2.87874761, -0.91134893])"
6405,3628,"array([ 2.92816457, -0.87670843])"
6406,5389,"array([ 2.96172022, -0.93860785])"
6407,1216,"array([ 2.8769809 , -0.90286215])"
6408,1219,"array([ 2.72272812, -0.84535926])"
6409,5989,"array([ 2.9308361 , -0.92314182])"
6410,7564,"array([ 2.96252126, -0.87237868])"
6411,1222,"array([ 2.91081616, -0.97172859])"
6412,4335,"array([ 2.7398817 , -0.93891352])"
6413,9204,"array([ 2.70659584, -0.87854133])"
6414,1225,"array([ 2.7676083, -0.7988049])"
6415,1229,"array([ 2.88646651, -0.99176903])"
6416,1231,"array([ 2.89123209, -1.12923419])"
6417,1232,"array([ 2.90945953, -1.17418565])"
6418,1863,"array([ 2.65833356, -0.9832492 ])"
6419,1238,"array([ 2.80466209, -0.7186143 ])"
6420,1243,"array([ 2.96679375, -1.07589079])"
6421,5695,"array([ 2.91944214, -0.96337808])"
6422,1244,"array([ 3.00283274, -1.10901717])"
6423,1250,"array([ 2.84606081, -1.05961791])"
6424,3189,"array([ 2.74931629, -1.01513563])"
6425,3191,"array([ 2.70176945, -0.92203366])"
6426,4216,"array([ 2.69394265, -0.91333356])"
6427,6646,"array([ 2.73180174, -0.97894872])"
6428,1256,"array([ 2.74361207, -0.82949965])"
6429,1946,"array([ 2.83254065, -0.81199984])"
6430,3631,"array([ 2.86061806, -0.90816137])"
6431,4627,"array([ 2.73988194, -0.9907515 ])"
6432,5987,"array([ 2.7490605 , -0.96193104])"
6433,6048,"array([ 2.83795621, -1.00975443])"
6434,6871,"array([ 2.81143998, -0.87720275])"
6435,7557,"array([ 2.78343443, -1.02491471])"
6436,8969,"array([ 2.75069603, -0.96398587])"
6437,9397,"array([ 2.84248354, -0.87039279])"
6438,8690,"array([ 2.86210449, -0.99841935])"
6439,2907,"array([ 2.73174418, -0.96202861])"
6440,7425,"array([ 2.68547259, -0.84615984])"
6441,7899,"array([ 2.83169606, -0.86665699])"
6442,8327,"array([ 2.7563783 , -0.81735597])"
6443,1269,"array([ 2.78773136, -1.06777754])"
6444,4162,"array([ 2.79855922, -1.07103926])"
6445,4163,"array([ 2.78621801, -1.13401903])"
6446,4164,"array([ 2.77483442, -1.12387396])"
6447,6798,"array([ 2.77816431, -1.13354947])"
6448,1278,"array([ 2.70827284, -0.82244478])"
6449,1281,"array([ 2.73173457, -0.81254678])"
6450,6673,"array([ 2.90120754, -0.74051082])"
6451,6925,"array([ 2.9078353 , -0.74268256])"
6452,8484,"array([ 2.85843992, -0.90322057])"
6453,1288,"array([ 2.7441425 , -1.13139841])"
6454,1300,"array([ 3.02821926, -0.93167368])"
6455,1302,"array([ 2.79921555, -1.03797009])"
6456,9152,"array([ 2.73724168, -1.08800928])"
6457,1589,"array([ 2.9027273 , -0.91206646])"
6458,1642,"array([ 2.84516736, -1.01734346])"
6459,1686,"array([ 2.84416836, -1.04238584])"
6460,1941,"array([ 2.79208698, -0.85491574])"
6461,1312,"array([ 2.89137099, -0.95776825])"
6462,1317,"array([ 2.66517092, -0.99848455])"
6463,1529,"array([ 2.74810842, -0.86289381])"
6464,2124,"array([ 2.79853654, -1.0103484 ])"
6465,6694,"array([ 2.79719432, -0.95413015])"
6466,1326,"array([ 2.72682364, -0.76088775])"
6467,1328,"array([ 2.69466845, -0.86260667])"
6468,3694,"array([ 2.79168722, -0.87182795])"
6469,6530,"array([ 2.70856096, -0.88624786])"
6470,8356,"array([ 2.71453108, -0.87768924])"
6471,9240,"array([ 2.73080256, -0.99115491])"
6472,1343,"array([ 2.79850944, -0.95675449])"
6473,3962,"array([ 2.86457286, -0.8189856 ])"
6474,1351,"array([ 2.72838319, -0.88806743])"
6475,6491,"array([ 2.781194  , -0.88131034])"
6476,1907,"array([ 2.77183264, -0.9202498 ])"
6477,2544,"array([ 2.77263117, -0.88383019])"
6478,1365,"array([ 2.91197497, -0.9602337 ])"
6479,1375,"array([ 2.86507037, -0.9151896 ])"
6480,7661,"array([ 2.92213265, -0.93499398])"
6481,1800,"array([ 2.8572386 , -0.87010531])"
6482,7749,"array([ 2.85025843, -0.90282979])"
6483,8214,"array([ 2.88847098, -0.91601522])"
6484,9072,"array([ 2.84746547, -1.06544915])"
6485,2507,"array([ 2.73114961, -1.02418161])"
6486,5044,"array([ 2.7708355, -0.9598221])"
6487,8835,"array([ 2.74029277, -1.00461219])"
6488,5173,"array([ 2.88410714, -0.86549353])"
6489,7102,"array([ 2.77025233, -0.82788763])"
6490,8865,"array([ 2.89053582, -0.88796853])"
6491,8614,"array([ 2.81894316, -1.03439756])"
6492,5481,"array([ 2.7996126 , -0.80966687])"
6493,5775,"array([ 2.78277658, -0.85699734])"
6494,6013,"array([ 2.86650194, -0.83245654])"
6495,6740,"array([ 2.78804194, -0.81721841])"
6496,4723,"array([ 2.81314754, -0.84640696])"
6497,3762,"array([ 2.66087331, -0.88048134])"
6498,1401,"array([ 2.87631492, -1.03301578])"
6499,5616,"array([ 2.86367102, -0.79112228])"
6500,4881,"array([ 2.71376226, -0.90756652])"
6501,9391,"array([ 2.65668406, -0.95334023])"
6502,1688,"array([ 2.69645585, -0.89871836])"
6503,9252,"array([ 2.67536282, -0.80587847])"
6504,3878,"array([ 2.81820956, -1.02617811])"
6505,2317,"array([ 2.77420024, -0.91959584])"
6506,2419,"array([ 2.68506678, -1.02190691])"
6507,2488,"array([ 2.83729297, -0.99538252])"
6508,2570,"array([ 2.7373918 , -1.01357284])"
6509,5742,"array([ 2.67456137, -1.013371  ])"
6510,5756,"array([ 2.67134377, -1.00822987])"
6511,7403,"array([ 2.661881  , -0.93881534])"
6512,1425,"array([ 2.65956728, -0.85949472])"
6513,1550,"array([ 2.88851656, -0.90490571])"
6514,2362,"array([ 2.70362258, -0.89886845])"
6515,2427,"array([ 2.76139681, -0.87784942])"
6516,3720,"array([ 2.73744915, -0.93137312])"
6517,3923,"array([ 2.69483857, -0.88031693])"
6518,3994,"array([ 2.77087144, -1.00463072])"
6519,4407,"array([ 2.73993546, -0.94636465])"
6520,4760,"array([ 2.71513332, -0.9554928 ])"
6521,6365,"array([ 2.71767924, -0.84817431])"
6522,8818,"array([ 2.83305999, -0.89363147])"
6523,9212,"array([ 2.81313302, -0.85166872])"
6524,9351,"array([ 2.77121173, -0.81883869])"
6525,1426,"array([ 2.60182906, -0.82759774])"
6526,3372,"array([ 2.89293764, -0.81425237])"
6527,7140,"array([ 2.81901311, -0.74369776])"
6528,1430,"array([ 2.73509851, -0.94652074])"
6529,7104,"array([ 2.67329168, -0.9919412 ])"
6530,7956,"array([ 2.69141665, -0.92704408])"
6531,8004,"array([ 2.64553061, -1.00933451])"
6532,6741,"array([ 2.75871604, -0.78382994])"
6533,8228,"array([ 2.80349301, -1.07006805])"
6534,1611,"array([ 2.9058846 , -0.84427948])"
6535,7239,"array([ 2.85880848, -0.73577537])"
6536,1971,"array([ 2.76252917, -1.06958672])"
6537,4447,"array([ 2.73841061, -1.03962647])"
6538,1451,"array([ 2.67259511, -0.891194  ])"
6539,4631,"array([ 2.70983628, -0.88170186])"
6540,4769,"array([ 2.68992692, -0.88653525])"
6541,8087,"array([ 2.73615633, -0.81078177])"
6542,1454,"array([ 3.56029955, -0.11781089])"
6543,1455,"array([ 3.55449215, -0.12819232])"
6544,1718,"array([ 2.79893112, -0.85813816])"
6545,4941,"array([ 2.70768464, -0.86413441])"
6546,1464,"array([ 2.9437718 , -0.85433445])"
6547,3004,"array([ 2.89807129, -0.81567513])"
6548,3718,"array([ 2.9175739, -0.8630762])"
6549,5424,"array([ 2.88342454, -0.84072758])"
6550,7317,"array([ 2.9141184 , -0.88126197])"
6551,1468,"array([ 2.65956238, -0.94620088])"
6552,1888,"array([ 2.68277274, -0.9047604 ])"
6553,3928,"array([ 2.66632127, -0.96826181])"
6554,5794,"array([ 2.65877234, -0.94080284])"
6555,8021,"array([ 2.66176797, -0.95442719])"
6556,4930,"array([ 2.74337646, -0.99866385])"
6557,3502,"array([ 2.72149069, -1.08655864])"
6558,1660,"array([ 2.82918727, -1.07039071])"
6559,1767,"array([ 2.80886004, -1.07157155])"
6560,1908,"array([ 2.82516053, -0.94706064])"
6561,2444,"array([ 2.87463563, -0.90097079])"
6562,2474,"array([ 2.73645903, -0.96862257])"
6563,2476,"array([ 2.70925885, -0.93010495])"
6564,2498,"array([ 2.82831524, -0.8760592 ])"
6565,2528,"array([ 2.70629274, -0.90546467])"
6566,3049,"array([ 2.79964709, -0.97071409])"
6567,5068,"array([ 2.78989813, -0.97280847])"
6568,2527,"array([ 2.80217994, -0.96506726])"
6569,3123,"array([ 2.75782254, -0.87463344])"
6570,1882,"array([ 2.65827993, -0.84408797])"
6571,1495,"array([ 2.68848184, -0.81288993])"
6572,7163,"array([ 2.72407284, -0.79145266])"
6573,8682,"array([ 2.78452171, -0.84132571])"
6574,6412,"array([ 2.90975066, -0.87270194])"
6575,2592,"array([ 2.7589468 , -0.99608281])"
6576,3616,"array([ 2.7282145 , -1.00281029])"
6577,8428,"array([ 2.67681907, -0.91979105])"
6578,2579,"array([ 2.75292368, -0.95837902])"
6579,2858,"array([ 2.74778349, -0.83749784])"
6580,3111,"array([ 2.74464885, -0.75464021])"
6581,1657,"array([ 2.86450776, -0.83546708])"
6582,1695,"array([ 2.78690569, -0.81454383])"
6583,3532,"array([ 2.77989346, -0.74782821])"
6584,6327,"array([ 2.76832876, -0.75049451])"
6585,6953,"array([ 2.79103138, -0.75173077])"
6586,1517,"array([ 2.92387831, -0.87607126])"
6587,1525,"array([ 2.88079114, -0.80382443])"
6588,1519,"array([ 2.79441636, -0.72032253])"
6589,2607,"array([ 2.61929725, -0.8584099 ])"
6590,1531,"array([ 2.9173632 , -0.85511497])"
6591,5557,"array([ 2.90022671, -0.88572554])"
6592,1532,"array([ 2.77202051, -0.86847331])"
6593,1534,"array([ 2.93668147, -0.9809139 ])"
6594,2877,"array([ 2.93504288, -1.03147528])"
6595,1540,"array([ 2.70524942, -0.79248395])"
6596,7728,"array([ 2.74911563, -0.85118089])"
6597,3744,"array([ 2.72821589, -0.96584478])"
6598,5757,"array([ 2.66027366, -0.84994354])"
6599,7766,"array([ 2.81093105, -0.88313661])"
6600,9401,"array([ 2.72057436, -0.83509706])"
6601,7892,"array([ 2.78441175, -0.85105979])"
6602,9382,"array([ 2.72039459, -0.83217591])"
6603,1548,"array([ 2.79681544, -0.98494555])"
6604,2072,"array([ 2.81957217, -0.86172012])"
6605,7420,"array([ 2.86833654, -0.91088295])"
6606,1553,"array([ 2.83942634, -1.03128046])"
6607,1555,"array([ 2.85970943, -0.84103966])"
6608,1557,"array([ 2.75324795, -0.82439449])"
6609,1559,"array([ 3.03413048, -0.84977428])"
6610,1565,"array([ 2.65325408, -0.86088074])"
6611,1663,"array([ 2.72882112, -0.80900429])"
6612,1566,"array([ 2.66888329, -0.86291114])"
6613,3465,"array([ 2.77582948, -0.97595499])"
6614,1571,"array([ 2.89728383, -1.02438079])"
6615,1572,"array([ 2.93813476, -1.07771155])"
6616,1576,"array([ 2.90470835, -1.05032002])"
6617,1577,"array([2.27440479, 0.07582462])"
6618,1578,"array([2.2796607 , 0.06496722])"
6619,1580,"array([ 2.9597537 , -0.92418481])"
6620,8280,"array([ 2.71955978, -1.06658956])"
6621,2277,"array([ 2.73974739, -1.0195178 ])"
6622,8109,"array([ 2.79232662, -1.04423163])"
6623,7798,"array([ 2.76195578, -0.99798858])"
6624,1473,"array([ 2.72800268, -0.81635079])"
6625,6516,"array([ 2.86291168, -0.90549584])"
6626,2681,"array([ 2.78160121, -0.84514948])"
6627,7299,"array([ 2.74058704, -0.84309314])"
6628,1595,"array([ 2.83918846, -1.02534993])"
6629,1598,"array([ 2.87336615, -0.99803752])"
6630,1600,"array([ 2.71978725, -0.87257981])"
6631,1602,"array([ 2.84837217, -1.02389563])"
6632,1603,"array([ 2.8470486 , -1.08576619])"
6633,4744,"array([ 2.86934773, -1.02474507])"
6634,1604,"array([ 2.81761102, -1.03087209])"
6635,1606,"array([ 2.81573689, -1.05491553])"
6636,1608,"array([ 2.81622642, -1.03781032])"
6637,2831,"array([ 2.63146394, -0.91287016])"
6638,3573,"array([ 2.64649835, -0.89527206])"
6639,5839,"array([ 2.64614305, -0.89977639])"
6640,8531,"array([ 2.66329993, -0.88364289])"
6641,1615,"array([ 2.94329372, -0.89901797])"
6642,1621,"array([ 2.98005676, -1.02653389])"
6643,1630,"array([ 2.8754542 , -0.83693475])"
6644,2895,"array([ 2.76468153, -0.85774334])"
6645,8543,"array([ 2.83386428, -0.7667934 ])"
6646,1633,"array([ 2.91079448, -0.7477966 ])"
6647,1637,"array([ 2.87194662, -0.87220951])"
6648,7907,"array([ 2.99547049, -0.8808084 ])"
6649,8344,"array([ 2.91700101, -0.94433232])"
6650,1645,"array([ 2.71991727, -1.12382861])"
6651,6272,"array([ 2.81104307, -1.11144903])"
6652,3136,"array([ 2.82185303, -0.92477525])"
6653,3326,"array([ 2.84645212, -0.80986065])"
6654,4289,"array([ 2.79189873, -0.86348842])"
6655,4725,"array([ 2.72596468, -0.83939208])"
6656,5713,"array([ 2.68174864, -0.9004858 ])"
6657,5804,"array([ 2.72107219, -0.85945924])"
6658,5833,"array([ 2.82370698, -0.79695358])"
6659,5869,"array([ 2.72277277, -0.79619371])"
6660,6319,"array([ 2.71962979, -0.93134355])"
6661,7033,"array([ 2.7479156 , -0.93192042])"
6662,7522,"array([ 2.72165149, -0.82895475])"
6663,8061,"array([ 2.6953071 , -0.81445517])"
6664,8272,"array([ 2.82279577, -0.88136215])"
6665,8383,"array([ 2.84695697, -0.90438043])"
6666,8718,"array([ 2.86016641, -0.92489997])"
6667,8864,"array([ 2.7380922 , -0.86732403])"
6668,8941,"array([ 2.7180209 , -0.83709352])"
6669,4632,"array([ 2.60382852, -1.06406216])"
6670,4651,"array([ 2.68330748, -1.00024806])"
6671,7063,"array([ 2.74983471, -0.86720175])"
6672,1661,"array([ 2.71116934, -0.90583532])"
6673,3342,"array([ 2.63966213, -0.91451841])"
6674,8020,"array([ 2.63745344, -0.91964783])"
6675,1664,"array([ 2.7967499 , -0.81572352])"
6676,1666,"array([ 2.72354206, -0.89720373])"
6677,1668,"array([ 2.75953746, -1.03104845])"
6678,8486,"array([ 3.02364934, -0.89708919])"
6679,3429,"array([ 2.79453927, -0.90729235])"
6680,3935,"array([ 2.71943938, -0.92896404])"
6681,4256,"array([ 2.76017975, -0.80982961])"
6682,4949,"array([ 2.85741878, -0.9120126 ])"
6683,7791,"array([ 2.87627681, -0.93540399])"
6684,7495,"array([ 2.82612337, -0.81527719])"
6685,7616,"array([ 2.90214074, -0.8298551 ])"
6686,8257,"array([ 2.76595088, -1.05867249])"
6687,1679,"array([ 2.96651502, -0.83133523])"
6688,1681,"array([ 2.79230072, -0.77771456])"
6689,2849,"array([ 2.76209074, -0.82900819])"
6690,4084,"array([ 2.75698086, -0.8055266 ])"
6691,1689,"array([ 2.66092001, -0.99206416])"
6692,4077,"array([ 2.68174652, -0.99609573])"
6693,7023,"array([ 2.60396673, -1.02044778])"
6694,4033,"array([ 2.81620609, -1.01444616])"
6695,1694,"array([ 2.86597941, -0.7955303 ])"
6696,3405,"array([ 2.92071238, -0.77489217])"
6697,4940,"array([ 2.84245214, -0.79348012])"
6698,1713,"array([ 2.70919255, -0.81743879])"
6699,1698,"array([ 2.86871058, -1.01823743])"
6700,5166,"array([ 2.88100267, -1.01165204])"
6701,1704,"array([ 2.73627646, -1.03591866])"
6702,3487,"array([ 2.93884631, -1.04029431])"
6703,6398,"array([ 2.90406582, -0.77382336])"
6704,5453,"array([ 2.98614785, -0.82324837])"
6705,5602,"array([ 2.90251987, -0.90674805])"
6706,5915,"array([ 2.98763795, -0.83214511])"
6707,7322,"array([ 2.94050447, -0.89053905])"
6708,3262,"array([ 2.79180588, -1.00925747])"
6709,3389,"array([ 2.73618863, -0.87167902])"
6710,4381,"array([ 2.70309146, -0.88979565])"
6711,5667,"array([ 2.75156418, -1.00000437])"
6712,7055,"array([ 2.80865723, -0.99446062])"
6713,8301,"array([ 2.72483133, -0.86879104])"
6714,8405,"array([ 2.74312903, -0.98736766])"
6715,8717,"array([ 2.68796579, -0.85636091])"
6716,1715,"array([ 2.7137784 , -0.80852843])"
6717,1716,"array([ 2.79478851, -1.03856293])"
6718,8574,"array([ 2.89086146, -0.80448674])"
6719,1920,"array([ 2.92289702, -0.83021451])"
6720,3088,"array([ 2.88560379, -0.89070094])"
6721,4968,"array([ 2.89895999, -0.97236715])"
6722,4973,"array([ 2.94836571, -0.85628105])"
6723,5149,"array([ 2.97939963, -0.87576086])"
6724,1721,"array([ 2.62610245, -0.99632395])"
6725,3162,"array([ 2.62261482, -0.98966871])"
6726,1725,"array([ 2.64842476, -0.93555809])"
6727,1730,"array([ 2.80360799, -0.99159339])"
6728,8674,"array([ 2.80561567, -1.04479677])"
6729,1732,"array([ 2.6975623 , -0.81709853])"
6730,2458,"array([ 2.79844023, -0.96759346])"
6731,3149,"array([ 2.66365071, -0.84662823])"
6732,7561,"array([ 2.6436812 , -0.86641598])"
6733,4027,"array([ 2.65620869, -0.90142892])"
6734,1746,"array([ 2.66215057, -0.98632743])"
6735,3306,"array([ 2.64090781, -1.05540744])"
6736,3044,"array([ 2.87980418, -0.97859522])"
6737,8177,"array([ 2.74866381, -1.00116677])"
6738,1756,"array([ 2.97152293, -0.92318279])"
6739,8047,"array([ 2.85978808, -0.8989548 ])"
6740,8518,"array([ 2.91330185, -0.91343385])"
6741,9155,"array([ 2.97329421, -0.94557862])"
6742,1763,"array([ 2.90606959, -0.84126062])"
6743,1764,"array([ 2.9996252 , -0.81698378])"
6744,6732,"array([ 2.91764053, -0.85072359])"
6745,1768,"array([ 2.79022126, -1.00683426])"
6746,4656,"array([ 2.73543186, -1.02745837])"
6747,1771,"array([ 2.95956874, -0.80920126])"
6748,6507,"array([ 2.65407565, -0.96758623])"
6749,2625,"array([ 2.83831575, -0.93907929])"
6750,2659,"array([ 2.80165016, -0.98922959])"
6751,8900,"array([ 2.80297648, -0.99642252])"
6752,1785,"array([ 2.97105987, -0.93438204])"
6753,1781,"array([ 2.82506274, -0.97435257])"
6754,1408,"array([ 2.63607568, -0.92635257])"
6755,1783,"array([ 2.63440218, -0.90500837])"
6756,4119,"array([ 2.77499135, -0.85077437])"
6757,5630,"array([ 2.87337879, -0.88190625])"
6758,5652,"array([ 2.91042553, -0.8994791 ])"
6759,5982,"array([ 2.91225915, -0.90223027])"
6760,7385,"array([ 2.8996271 , -0.89375169])"
6761,8932,"array([ 2.87366346, -0.83438526])"
6762,1791,"array([ 2.93236957, -0.77607995])"
6763,2314,"array([ 2.72664814, -1.00636997])"
6764,1797,"array([ 2.64259954, -0.96580872])"
6765,6200,"array([ 2.727388  , -0.94471037])"
6766,5600,"array([ 2.8574035 , -0.81757311])"
6767,7007,"array([ 2.86335715, -0.87426455])"
6768,7909,"array([ 2.95903184, -0.80328652])"
6769,9056,"array([ 2.96495681, -0.8105951 ])"
6770,9149,"array([ 2.96768102, -0.87053141])"
6771,9299,"array([ 2.88375756, -0.77983136])"
6772,9142,"array([ 2.89746051, -0.90786334])"
6773,3535,"array([ 2.88217851, -0.98971264])"
6774,4441,"array([ 2.78483649, -1.02048679])"
6775,6508,"array([ 2.8250979 , -0.97654226])"
6776,7011,"array([ 2.92083738, -0.87438893])"
6777,1811,"array([ 2.6481728 , -1.10107947])"
6778,1812,"array([ 2.61648424, -1.13686132])"
6779,3499,"array([ 2.85531649, -0.82878041])"
6780,4397,"array([ 2.83263303, -0.99543517])"
6781,5121,"array([ 2.83901878, -0.88683362])"
6782,1820,"array([ 2.92312454, -1.00381001])"
6783,3696,"array([ 2.92165057, -1.00837504])"
6784,8884,"array([ 2.91293211, -0.98246016])"
6785,1823,"array([ 2.67734448, -0.77783438])"
6786,2468,"array([ 2.70544036, -0.85840147])"
6787,2482,"array([ 2.683244  , -0.77302054])"
6788,7332,"array([ 2.67194179, -0.78274772])"
6789,4527,"array([ 2.7394877 , -0.79756573])"
6790,1827,"array([ 2.757485  , -1.07968687])"
6791,1828,"array([ 3.04955507, -0.79655711])"
6792,2431,"array([ 2.78227975, -0.93139822])"
6793,1830,"array([ 2.94390875, -0.86459009])"
6794,9057,"array([ 2.98721315, -0.86399792])"
6795,9141,"array([ 2.8606387 , -0.99402375])"
6796,1899,"array([ 2.94797106, -1.00952236])"
6797,9131,"array([ 2.65675794, -0.98948432])"
6798,1843,"array([ 2.76391231, -0.78873775])"
6799,1848,"array([ 2.64232727, -0.94433749])"
6800,1849,"array([ 2.67876741, -0.99062424])"
6801,4478,"array([ 2.76256757, -0.78457142])"
6802,1853,"array([ 2.93591155, -0.87499046])"
6803,3792,"array([ 2.79377269, -1.07238282])"
6804,5216,"array([ 2.7805547 , -1.07162539])"
6805,5539,"array([ 2.86061681, -0.9541394 ])"
6806,1860,"array([ 2.81664197, -0.9212217 ])"
6807,7293,"array([ 2.88987238, -0.943678  ])"
6808,1862,"array([ 2.87642862, -0.90984139])"
6809,6619,"array([ 2.85882872, -0.79412027])"
6810,1864,"array([ 2.6826829 , -0.91063308])"
6811,6723,"array([ 2.75587008, -1.0720383 ])"
6812,1868,"array([ 2.73231851, -0.91208415])"
6813,8261,"array([ 2.87849108, -0.94708502])"
6814,1875,"array([ 2.7125251 , -0.87424273])"
6815,4475,"array([ 2.80157277, -0.86848834])"
6816,7521,"array([ 2.70185498, -0.79807607])"
6817,7789,"array([ 2.82471261, -0.8332578 ])"
6818,2289,"array([ 2.7147939 , -0.91224686])"
6819,4865,"array([ 2.71994195, -0.79308594])"
6820,6609,"array([ 2.77842056, -0.84604664])"
6821,7442,"array([ 2.65083005, -0.84672242])"
6822,8549,"array([ 2.75173261, -0.84095904])"
6823,9383,"array([ 2.74148482, -0.81248814])"
6824,5083,"array([ 2.81166807, -0.86135507])"
6825,1885,"array([ 2.69711433, -0.79518537])"
6826,1886,"array([ 2.73365386, -0.84795971])"
6827,7006,"array([ 2.92514398, -1.01211752])"
6828,1897,"array([ 2.82217731, -0.82359111])"
6829,1902,"array([ 2.80386503, -0.77172369])"
6830,6106,"array([ 2.71729099, -0.96137765])"
6831,9144,"array([ 2.86481076, -0.90967185])"
6832,1910,"array([ 2.87955297, -1.12732142])"
6833,1911,"array([ 2.93897475, -0.91399239])"
6834,1913,"array([ 2.76293718, -0.85317549])"
6835,1917,"array([ 2.74740591, -1.02909318])"
6836,2941,"array([ 2.74844787, -0.91008913])"
6837,2762,"array([ 2.97882624, -0.79281314])"
6838,8624,"array([ 2.91584566, -0.86743716])"
6839,1940,"array([ 2.82682036, -0.98523504])"
6840,4657,"array([ 2.71030069, -0.93553764])"
6841,8430,"array([ 2.78211061, -0.95562868])"
6842,8830,"array([ 2.7422673 , -0.86297312])"
6843,4827,"array([ 2.7064658 , -1.00161051])"
6844,1947,"array([ 2.82197904, -0.77563625])"
6845,1950,"array([ 2.87210321, -0.68227246])"
6846,5977,"array([ 2.7397158, -1.0228315])"
6847,8314,"array([ 2.84076049, -0.94232768])"
6848,8643,"array([ 2.72407643, -1.01454865])"
6849,9295,"array([ 2.71935776, -0.9497041 ])"
6850,3015,"array([ 2.89492683, -0.9228009 ])"
6851,1967,"array([ 2.78496382, -0.9208102 ])"
6852,1973,"array([ 2.75604342, -0.80011216])"
6853,5459,"array([ 2.78893997, -0.77670826])"
6854,5514,"array([ 2.81493779, -0.71876553])"
6855,1977,"array([ 2.85167928, -0.8224263 ])"
6856,4810,"array([ 2.89694282, -0.9786063 ])"
6857,6390,"array([ 2.88658385, -0.92419641])"
6858,1979,"array([ 2.77902277, -0.85433245])"
6859,2000,"array([ 2.6424175 , -0.98482661])"
6860,2006,"array([ 2.98336938, -0.84584301])"
